"no","release_tag","content","heading","content_label","issue_link","commit_link","pr_link","content_from","milestone",,,,,,,,,
2086,"v2.4.0-M4","   Upgrade to Spring Data 2020.0.0-RC2 ","  Dependency Upgrades",,"https://github.com/spring-projects/spring-boot/issues/23594)",,,,,,,,,,,,,
2087,"v2.4.0-M4","   Upgrade to Spring Framework 5.3.0-RC2 ","  Dependency Upgrades",,"https://github.com/spring-projects/spring-boot/issues/23534)",,,,,,,,,,,,,
2088,"v2.4.0-M4","   Upgrade to Spring Integration 5.4.0-RC1 ","  Dependency Upgrades",,"https://github.com/spring-projects/spring-boot/issues/23695)",,,,,,,,,,,,,
2089,"v2.4.0-M4","   Upgrade to Spring Kafka 2.6.2 ","  Dependency Upgrades",,"https://github.com/spring-projects/spring-boot/issues/23679)",,,,,,,,,,,,,
2090,"v2.4.0-M4","   Upgrade to Spring Security 5.4.1 ","  Dependency Upgrades",,"https://github.com/spring-projects/spring-boot/issues/23667)",,,,,,,,,,,,,
2091,"v2.4.0-M4","   Upgrade to Tomcat 9.0.39 ","  Dependency Upgrades",,"https://github.com/spring-projects/spring-boot/issues/23668)",,,,,,,,,,,,,
2092,"v2.4.0-M4","   Upgrade to Undertow 2.2.2.Final ","  Dependency Upgrades",,"https://github.com/spring-projects/spring-boot/issues/23669)",,,,,,,,,,,,,
2110,"v2.4.0-M3","   Allow trailing whitespace on properties document split marker ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/23399)",,,,,,,,,,,,,
2111,"v2.4.0-M3","   Add startup Actuator endpoint ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/23213)",,,,,,,,,,,,,
2112,"v2.4.0-M3","   Support constructor binding on 3rd party classes ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/23172)",,,,,,,,,,,,,
2113,"v2.4.0-M3","   Add mainApplicationClass information as a tag to ""starting"" StartupStep ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/23162)",,,,,,,,,,,,,
2114,"v2.4.0-M3","   Allow EntityScanner to be extended to provide a custom ClassPathScanningCandidateComponentProvider ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/23154)",,,,,,,,,,,,,
2115,"v2.4.0-M3","   Allow redis's connect and read/command timeouts to be configured separately ","  New Features",,,,"https://github.com/spring-projects/spring-boot/pull/23137)",,,,,,,,,,,
2116,"v2.4.0-M3","   Allow default binder to work with multiple constructors ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/23117)",,,,,,,,,,,,,
2117,"v2.4.0-M3","   Avoid unnecessary reflection in TaskExecutorBuilder ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/23107)",,,,,,,,,,,,,
2118,"v2.4.0-M3","   Add global optional config data opt-out ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/23097)",,,,,,,,,,,,,
2119,"v2.4.0-M3","   Provide a property for configuring Spring AMQP's address shuffle mode ","  New Features",,,,"https://github.com/spring-projects/spring-boot/pull/23091)",,,,,,,,,,,
2120,"v2.4.0-M3","   Generate a default value in the metadata for configuration properties initialised with Period.ZERO and Duration.ZERO ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/23082)",,,,,,,,,,,,,
2121,"v2.4.0-M3","   Fix some typos in tests ","  New Features",,,,"https://github.com/spring-projects/spring-boot/pull/23050)",,,,,,,,,,,
2122,"v2.4.0-M3","   Provide a configuration property for Kafka listener container's idleBetweenPolls ","  New Features",,,,"https://github.com/spring-projects/spring-boot/pull/23048)",,,,,,,,,,,
2123,"v2.4.0-M3","   Configure SAML 2.0 Service Provider via Metadata ","  New Features",,,,"https://github.com/spring-projects/spring-boot/pull/23045)",,,,,,,,,,,
2124,"v2.4.0-M3","   Fail if import locations are not found ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/23032)",,,,,,,,,,,,,
2125,"v2.4.0-M3","   Provide a simple Instantiator utility class ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/23029)",,,,,,,,,,,,,
2126,"v2.4.0-M3","   Allow placeholders to be used in config import locations ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/23020)",,,,,,,,,,,,,
2127,"v2.4.0-M3","   Improve origin of imported config ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/23018)",,,,,,,,,,,,,
2128,"v2.4.0-M3","   Rename CompositeMeterRegistryAutoConfiguration ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/22988)",,,,,,,,,,,,,
2129,"v2.4.0-M3","   Auto-configure ConcurrentKafkaListenerContainerFactory with a user-provided RecordFilterStrategy bean if available ","  New Features",,,,"https://github.com/spring-projects/spring-boot/pull/22973)",,,,,,,,,,,
2130,"v2.4.0-M3","   Support authentication from Docker daemon to private docker registry. ","  New Features",,,,"https://github.com/spring-projects/spring-boot/pull/22972)",,,,,,,,,,,
2131,"v2.4.0-M3","   Add a registry to support long lived instances during environment processing ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/22956)",,,,,,,,,,,,,
2132,"v2.4.0-M3","   Rename neo4j.version to neo4j-java-driver.version ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/22952)",,,,,,,,,,,,,
2133,"v2.4.0-M3","   Restore support for spring.profiles.include for non profile specific documents ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/22944)",,,,,,,,,,,,,
2134,"v2.4.0-M3","   Mark `bootArchives` as nonresolvable configuration in Gradle plugin to better convey its purpose ","  New Features",,,,"https://github.com/spring-projects/spring-boot/pull/22943)",,,,,,,,,,,
2135,"v2.4.0-M3","   Make GridFsTemplate's bucket configurable ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/22854)",,,,,,,,,,,,,
2136,"v2.4.0-M3","   Align WebClient uri metric tag with RestTemplate's ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/22832)",,,,,,,,,,,,,
2137,"v2.4.0-M3","   Disable default security configuration when SecurityFilterChain bean is present ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/22739)",,,,,,,,,,,,,
2138,"v2.4.0-M3","   Provide a buffering implementation for application startup metrics ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/22603)",,,,,,,,,,,,,
2139,"v2.4.0-M3","   Remove Elasticsearch RestClient auto-configuration ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/22358)",,,,,,,,,,,,,
2140,"v2.4.0-M3","   Support loading external configuration from files with no file extension ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/22280)",,,,,,,,,,,,,
2141,"v2.4.0-M3","   Exclude empty starters jars and annotation processors when running or packaging with Maven and Gradle ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/22036)",,,,,,,,,,,,,
2142,"v2.4.0-M3","   Make Devtools file detection more resilient across application restarts ","  New Features",,"https://github.com/spring-projects/spring-boot/issues/19543)",,,,,,,,,,,,,
2143,"v2.4.0-M3","   Add SSL support to RSocketServer ","  New Features",,,,"https://github.com/spring-projects/spring-boot/pull/19399)",,,,,,,,,,,
2144,"v2.4.0-M3","   spring-boot-dependencies should not define a spring-boot.version property ","  Bug Fixes",,"https://github.com/spring-projects/spring-boot/issues/23378)",,,,,,,,,,,,,
2145,"v2.4.0-M3","   @ManagementContextConfiguration is meta-annotated with [@configuration] which does not disable proxying ","  Bug Fixes",,"https://github.com/spring-projects/spring-boot/issues/23306)",,,,,,,,,,,,,
2146,"v2.4.0-M3","   Signed jar dependency performance problem when repackaged in a single jar ","  Bug Fixes",,"https://github.com/spring-projects/spring-boot/issues/23265)",,,,,,,,,,,,,
2147,"v2.4.0-M3","   ValidationHandler no longer works with certain map keys ","  Bug Fixes",,"https://github.com/spring-projects/spring-boot/issues/23261)",,,,,,,,,,,,,
2148,"v2.4.0-M3","   MVC error model unnecessarily requires timestamp entry to be a java.util.Date ","  Bug Fixes",,"https://github.com/spring-projects/spring-boot/issues/23259)",,,,,,,,,,,,,
2149,"v2.4.0-M3","   Missing sanitization in lists of URIs properties on actuator endpoints ","  Bug Fixes",,"https://github.com/spring-projects/spring-boot/issues/23253)",,,,,,,,,,,,,
2150,"v2.4.0-M3","   Cassandra's pool duration mapping uses a wrong duration unit ","  Bug Fixes",,"https://github.com/spring-projects/spring-boot/issues/23251)",,,,,,,,,,,,,
2151,"v2.4.0-M3","   PropertiesLauncher fails to load PBKDF-OpenSSL of bcprov-jdk15on-1.64.jar ","  Bug Fixes",,"https://github.com/spring-projects/spring-boot/issues/23241)",,,,,,,,,,,,,
2152,"v2.4.0-M3","   ErrorPageFilter is no longer ordered at HIGHEST_PRECEDENCE + 1 ","  Bug Fixes",,"https://github.com/spring-projects/spring-boot/issues/23205)",,,,,,,,,,,,,
2153,"v2.4.0-M3","   When using HSQLDB, Hikari logs a warning message about the driver class name when the first connection is retrieved from the pool ","  Bug Fixes",,"https://github.com/spring-projects/spring-boot/issues/23204)",,,,,,,,,,,,,
2154,"v2.4.0-M3","   Large files can throw YAMLException due to node limits ","  Bug Fixes",,"https://github.com/spring-projects/spring-boot/issues/23153)",,,,,,,,,,,,,
2155,"v2.4.0-M3","   Configurable SSL Logback extensions can't be supported due to URL checks ","  Bug Fixes",,"https://github.com/spring-projects/spring-boot/issues/23136)",,,,,,,,,,,,,
2156,"v2.4.0-M3","   Image building support does not zero-pad digest hashes to 64 characters ","  Bug Fixes",,"https://github.com/spring-projects/spring-boot/issues/23134)",,,,,,,,,,,,,
2157,"v2.4.0-M3","   Image builder fails silently when there's an error loading the ephemeral image ","  Bug Fixes",,"https://github.com/spring-projects/spring-boot/issues/23133)",,,,,,,,,,,,,
2158,"v2.4.0-M3","   RSocketPortInfoApplicationContextInitializer can throw NPE ","  Bug Fixes",,"https://github.com/spring-projects/spring-boot/issues/23089)",,,,,,,,,,,,,
2159,"v2.4.0-M3","   Dependency convergence error for nimbus-jose-jwt when depending on spring-boot-starter-oauth2-client ","  Bug Fixes",,"https://github.com/spring-projects/spring-boot/issues/23072)",,,,,,,,,,,,,
2160,"v2.4.0-M3","   UndertowWebServerFactoryCustomizer requires commons lang via an unintended import on ClassUtils ","  Bug Fixes",,"https://github.com/spring-projects/spring-boot/issues/23064)",,,,,,,,,,,,,
2161,"v2.4.0-M3","   Freemarker is configured to prefer filesystem access by default ","  Bug Fixes",,"https://github.com/spring-projects/spring-boot/issues/23051)",,,,,,,,,,,,,
2162,"v2.4.0-M3","   Too much logging when building an OCI image with Maven ","  Bug Fixes",,"https://github.com/spring-projects/spring-boot/issues/23015)",,,,,,,,,,,,,
2163,"v2.4.0-M3","   LayoutFactory can be presented with empty source file ","  Bug Fixes",,"https://github.com/spring-projects/spring-boot/issues/23001)",,,,,,,,,,,,,
2164,"v2.4.0-M3","   Extracting layers with layertools doesn't work with executable JAR files ","  Bug Fixes",,"https://github.com/spring-projects/spring-boot/issues/23000)",,,,,,,,,,,,,
2165,"v2.4.0-M3","   JarFile can cause memory issues when running on Java 11+ ","  Bug Fixes",,"https://github.com/spring-projects/spring-boot/issues/22999)",,,,,,,,,,,,,
2166,"v2.4.0-M3","   Metrics auto-configurations are not ordered correctly ","  Bug Fixes",,"https://github.com/spring-projects/spring-boot/issues/22990)",,,,,,,,,,,,,
2167,"v2.4.0-M3","   Exception inclusion cannot be disabled when sub-classing DefaultErrorAttributes and using its deprecated constructor ","  Bug Fixes",,"https://github.com/spring-projects/spring-boot/issues/22984)",,,,,,,,,,,,,
2168,"v2.4.0-M3","   The @TypeExcludeFilters annotation is not [@inherited] ","  Bug Fixes",,"https://github.com/spring-projects/spring-boot/issues/22967)",,,,,,,,,,,,,
2169,"v2.4.0-M3","   Update transaction auto-configuration to backoff if a TransactionManager is defined ","  Bug Fixes",,"https://github.com/spring-projects/spring-boot/issues/22851)",,,,,,,,,,,,,
2170,"v2.4.0-M3","   MongoClientFactorySupport overrides existing uuidRepresentation with MongoProperties default value ","  Bug Fixes",,"https://github.com/spring-projects/spring-boot/issues/22321)",,,,,,,,,,,,,
2171,"v2.4.0-M3","   Document that [@ConfigurationProperties] beans are not scanned in sliced tests ","  Documentation",,"https://github.com/spring-projects/spring-boot/issues/23244)",,,,,,,,,,,,,
2172,"v2.4.0-M3","   Document that buildpacks use non-root users for building container images and running containers ","  Documentation",,"https://github.com/spring-projects/spring-boot/issues/23201)",,,,,,,,,,,,,
2173,"v2.4.0-M3","   Add reference to AOProfiling Spring Boot starter ","  Documentation",,,,"https://github.com/spring-projects/spring-boot/pull/23161)",,,,,,,,,,,
2174,"v2.4.0-M3","   Document setting buildpack Java version from compiler plugin version ","  Documentation",,"https://github.com/spring-projects/spring-boot/issues/23148)",,,,,,,,,,,,,
2175,"v2.4.0-M3","   Document how to perform tasks after application startup ","  Documentation",,"https://github.com/spring-projects/spring-boot/issues/23145)",,,,,,,,,,,,,
2176,"v2.4.0-M3","   Fix documentation on Elasticsearch client configuration ","  Documentation",,"https://github.com/spring-projects/spring-boot/issues/23144)",,,,,,,,,,,,,
2177,"v2.4.0-M3","   Update Maven Plugin's documentation to note the importance of configuring start and stop goals with the same JMX port ","  Documentation",,"https://github.com/spring-projects/spring-boot/issues/23143)",,,,,,,,,,,,,
2178,"v2.4.0-M3","   Document how to use spring.factories to add auto-configuration to a test slice ","  Documentation",,"https://github.com/spring-projects/spring-boot/issues/23142)",,,,,,,,,,,,,
2179,"v2.4.0-M3","   Document that graceful shutdown may not work from IDEs ","  Documentation",,"https://github.com/spring-projects/spring-boot/issues/23140)",,,,,,,,,,,,,
2180,"v2.4.0-M3","   Provide examples of Actuator custom endpoints in the reference documentation ","  Documentation",,"https://github.com/spring-projects/spring-boot/issues/23061)",,,,,,,,,,,,,
2181,"v2.4.0-M3","   Add Hyperledger Fabric for Spring Boot Starter to the community starters ","  Documentation",,,,"https://github.com/spring-projects/spring-boot/pull/23058)",,,,,,,,,,,
2182,"v2.4.0-M3","   Mention correct JUnit 5 annotations in Kotlin testing section ","  Documentation",,"https://github.com/spring-projects/spring-boot/issues/23005)",,,,,,,,,,,,,
2183,"v2.4.0-M3","   Fix Gradle Plugin custom image name example and documentation ","  Documentation",,"https://github.com/spring-projects/spring-boot/issues/22980)",,,,,,,,,,,,,
2184,"v2.4.0-M3","   Javadoc inaccuracy in SpringApplicationBuilder.propertiesProperties ","  Documentation",,"https://github.com/spring-projects/spring-boot/issues/22965)",,,,,,,,,,,,,
2185,"v2.4.0-M3","   Fix typo `Assert4J` -> `AssertJ` ","  Documentation",,"https://github.com/spring-projects/spring-boot/issues/22961)",,,,,,,,,,,,,
2186,"v2.4.0-M3","   Document that Java 15 is a supported version ","  Documentation",,,,"https://github.com/spring-projects/spring-boot/pull/22366)",,,,,,,,,,,
2187,"v2.4.0-M3","   Publish Actuator API and Maven/Gradle plugin reference documentation under htmlsingle ","  Documentation",,"https://github.com/spring-projects/spring-boot/issues/21585)",,,,,,,,,,,,,
2188,"v2.4.0-M3","   Add more anchors in the properties appendix ","  Documentation",,"https://github.com/spring-projects/spring-boot/issues/16267)",,,,,,,,,,,,,
2189,"v2.4.0-M3","   Upgrade to SendGrid 4.6.5 ","  Dependency Upgrades",,"https://github.com/spring-projects/spring-boot/issues/23397)",,,,,,,,,,,,,
2190,"v2.4.0-M3","   Upgrade to Micrometer 1.5.5 ","  Dependency Upgrades",,"https://github.com/spring-projects/spring-boot/issues/23396)",,,,,,,,,,,,,
2191,"v2.4.0-M3","   Upgrade to Flyway 6.5.6 ","  Dependency Upgrades",,"https://github.com/spring-projects/spring-boot/issues/23395)",,,,,,,,,,,,,
2192,"v2.4.0-M3","   Upgrade to Spring Kafka 2.6.1 ","  Dependency Upgrades",,"https://github.com/spring-projects/spring-boot/issues/23382)",,,,,,,,,,,,,
2193,"v2.4.0-M3","   Upgrade to Spring REST Docs 2.0.5.RELEASE ","  Dependency Upgrades",,"https://github.com/spring-projects/spring-boot/issues/23377)",,,,,,,,,,,,,
2194,"v2.4.0-M3","   Upgrade to Mockito 3.5.10 ","  Dependency Upgrades",,"https://github.com/spring-projects/spring-boot/issues/23368)",,,,,,,,,,,,,
2195,"v2.4.0-M3","   Upgrade to Undertow 2.2.0.Final ","  Dependency Upgrades",,"https://github.com/spring-projects/spring-boot/issues/23367)",,,,,,,,,,,,,
2196,"v2.4.0-M3","   Upgrade to Thymeleaf Layout Dialect 2.5.1 ","  Dependency Upgrades",,"https://github.com/spring-projects/spring-boot/issues/23366)",,,,,,,,,,,,,
2197,"v2.4.0-M3","   Upgrade to SnakeYAML 1.27 ","  Dependency Upgrades",,"https://github.com/spring-projects/spring-boot/issues/23365)",,,,,,,,,,,,,
2198,"v2.4.0-M3","   Upgrade to Postgresql 42.2.16 ","  Dependency Upgrades",,"https://github.com/spring-projects/spring-boot/issues/23364)",,,,,,,,,,,,,
2199,"v2.4.0-M3","   Upgrade to Pooled JMS 1.2.0 ","  Dependency Upgrades",,"https://github.com/spring-projects/spring-boot/issues/23363)",,,,,,,,,,,,,
2200,"v2.4.0-M3","   Upgrade to InfluxDB Java 2.20 ","  Dependency Upgrades",,"https://github.com/spring-projects/spring-boot/issues/23362)",,,,,,,,,,,,,
2201,"v2.4.0-M3","   Upgrade to Artemis 2.15.0 ","  Dependency Upgrades",,"https://github.com/spring-projects/spring-boot/issues/23361)",,,,,,,,,,,,,
2202,"v2.4.0-M3","   Upgrade to Lettuce 6.0.0.RC2 ","  Dependency Upgrades",,"https://github.com/spring-projects/spring-boot/issues/23360)",,,,,,,,,,,,,
